Hour,Min,Max freq,Max,RMS,std,Condition,Runtime
0,1,50,69,2,2,H,1
0,1,50,72,2,2,H,1
0,2,50,68,2,2,H,2
0,3,50,72,2,2,H,3
0,4,50,69,2,2,H,4
0,5,50,69,2,2,H,5
0,6,621,4,1,1,U,5
