Hour,Min,Max freq,Max,RMS,std,Condition,Runtime
0,1,1300,2065,55,55,H,1
0,1,1300,1776,55,55,H,1
0,2,1300,1977,55,55,H,2
0,3,1300,1981,55,55,H,3
0,3,1300,1802,55,55,H,3
0,4,1300,1766,55,55,H,4
0,4,1300,1784,55,55,H,4
0,5,1300,1905,55,55,H,5
