Hour,Min,Max freq,Max,RMS,std,Condition,Runtime
0,0,15,4,1,1,U,0
0,1,8,70,2,2,U,0
0,2,42,57,2,2,U,0
0,3,50,72,2,2,H,1
0,4,50,71,2,2,H,2
0,5,50,67,2,2,H,3
0,6,50,71,2,2,H,4
0,7,42,54,2,2,U,4
0,8,42,55,2,2,U,4
