Hour,Min,Max freq,Max,RMS,std,Condition,Runtime
0,1,24,68,2,2,H,1
0,1,24,68,2,2,H,1
0,2,24,68,2,2,H,2
0,3,24,64,2,2,H,3
0,4,24,66,2,2,H,4
0,5,24,195,5,5,H,5
