Hour,Min,Max freq,Max,RMS,std,Condition,Runtime
0,34,1301,1740,55,55,H,28
0,35,1301,1687,55,55,H,29
0,36,1301,1727,55,55,H,30
0,0,1301,1761,55,55,H,0
