Hour,Min,Max freq,Max,RMS,std,Condition,Runtime
0,34,2600,2252,55,55,H,28
0,35,2600,2234,55,55,H,29
0,36,2600,2210,55,55,H,30
0,0,2600,2222,55,55,H,0
